timestamp,acc_x,acc_y,acc_z,ecg_1,ecg_2
14673.0,-2388.0,-198.0,858.0,145565.0,145565.0
14674.0,-2384.0,-190.0,872.0,145968.0,145968.0
14675.0,-2389.0,-198.0,876.0,146248.0,146248.0
14676.0,-2394.0,-190.0,868.0,146259.0,146259.0
14677.0,-2378.0,-200.0,864.0,146159.0,146159.0
14678.0,-2376.0,-196.0,870.0,146554.0,146554.0
14679.0,-2362.0,-204.0,858.0,147211.0,147211.0
14680.0,-2378.0,-198.0,860.0,147596.0,147596.0
14681.0,-2369.0,-190.0,856.0,147677.0,147677.0
14682.0,-2365.0,-192.0,858.0,147659.0,147659.0
14683.0,-2361.0,-186.0,864.0,147801.0,147801.0
14684.0,-2359.0,-196.0,874.0,148193.0,148193.0
14685.0,-2365.0,-190.0,874.0,148477.0,148477.0
14686.0,-2354.0,-190.0,860.0,148348.0,148348.0
14687.0,-2359.0,-196.0,858.0,147949.0,147949.0
14688.0,-2359.0,-190.0,858.0,147652.0,147652.0
14689.0,-2354.0,-196.0,866.0,147511.0,147511.0
14690.0,-2371.0,-200.0,862.0,147381.0,147381.0
14691.0,-2376.0,-194.0,872.0,146870.0,146870.0
14692.0,-2364.0,-188.0,872.0,146246.0,146246.0
14693.0,-2383.0,-182.0,862.0,145928.0,145928.0
14694.0,-2369.0,-198.0,868.0,145961.0,145961.0
14695.0,-2373.0,-196.0,868.0,145778.0,145778.0
14696.0,-2380.0,-206.0,866.0,145336.0,145336.0
14697.0,-2383.0,-196.0,870.0,144933.0,144933.0
14698.0,-2379.0,-196.0,872.0,144818.0,144818.0
14699.0,-2369.0,-192.0,872.0,144793.0,144793.0
14700.0,-2380.0,-186.0,868.0,144708.0,144708.0
14701.0,-2394.0,-200.0,858.0,144402.0,144402.0
14702.0,-2380.0,-186.0,866.0,144086.0,144086.0
14703.0,-2361.0,-194.0,874.0,144014.0,144014.0
14704.0,-2372.0,-188.0,868.0,144185.0,144185.0
14705.0,-2370.0,-204.0,878.0,144218.0,144218.0
14706.0,-2369.0,-196.0,874.0,143926.0,143926.0
14707.0,-2369.0,-192.0,866.0,143599.0,143599.0
14708.0,-2376.0,-200.0,872.0,143530.0,143530.0
14709.0,-2370.0,-192.0,876.0,143800.0,143800.0
14710.0,-2365.0,-196.0,876.0,143896.0,143896.0
14711.0,-2369.0,-210.0,874.0,143771.0,143771.0
14712.0,-2368.0,-208.0,866.0,143518.0,143518.0
14713.0,-2380.0,-196.0,868.0,143408.0,143408.0
14714.0,-2380.0,-198.0,872.0,143584.0,143584.0
14715.0,-2376.0,-194.0,870.0,143695.0,143695.0
14716.0,-2375.0,-194.0,878.0,143566.0,143566.0
14717.0,-2371.0,-198.0,882.0,143321.0,143321.0
14718.0,-2370.0,-190.0,872.0,143324.0,143324.0
14719.0,-2365.0,-186.0,876.0,143578.0,143578.0
14720.0,-2362.0,-198.0,890.0,143704.0,143704.0
14721.0,-2356.0,-192.0,876.0,143509.0,143509.0
14722.0,-2346.0,-186.0,884.0,143214.0,143214.0
14723.0,-2356.0,-186.0,878.0,143273.0,143273.0
14724.0,-2370.0,-190.0,866.0,143514.0,143514.0
14725.0,-2374.0,-198.0,846.0,143673.0,143673.0
14726.0,-2372.0,-198.0,870.0,143498.0,143498.0
14727.0,-2376.0,-196.0,850.0,143206.0,143206.0
14728.0,-2383.0,-190.0,850.0,143274.0,143274.0
14729.0,-2374.0,-186.0,840.0,143548.0,143548.0
14730.0,-2357.0,-194.0,852.0,143617.0,143617.0
14731.0,-2371.0,-194.0,854.0,143485.0,143485.0
14732.0,-2353.0,-188.0,864.0,143308.0,143308.0
14733.0,-2352.0,-200.0,854.0,143326.0,143326.0
14734.0,-2352.0,-175.0,888.0,143600.0,143600.0
14735.0,-2364.0,-177.0,878.0,143760.0,143760.0
14736.0,-2369.0,-188.0,892.0,143614.0,143614.0
14737.0,-2359.0,-188.0,868.0,143284.0,143284.0
14738.0,-2374.0,-188.0,882.0,143202.0,143202.0
14739.0,-2369.0,-194.0,876.0,143444.0,143444.0
14740.0,-2371.0,-186.0,888.0,143643.0,143643.0
14741.0,-2365.0,-194.0,860.0,143488.0,143488.0
14742.0,-2376.0,-192.0,860.0,143228.0,143228.0
14743.0,-2362.0,-190.0,870.0,143261.0,143261.0
14744.0,-2362.0,-190.0,860.0,143456.0,143456.0
14745.0,-2366.0,-176.0,886.0,143519.0,143519.0
14746.0,-2361.0,-194.0,866.0,143331.0,143331.0
14747.0,-2372.0,-198.0,882.0,143133.0,143133.0
14748.0,-2369.0,-192.0,880.0,143201.0,143201.0
14749.0,-2366.0,-184.0,872.0,143444.0,143444.0
14750.0,-2376.0,-188.0,868.0,143557.0,143557.0
14751.0,-2381.0,-190.0,850.0,143434.0,143434.0
14752.0,-2374.0,-194.0,864.0,143218.0,143218.0
14753.0,-2382.0,-178.0,872.0,143107.0,143107.0
14754.0,-2372.0,-186.0,896.0,143360.0,143360.0
14755.0,-2387.0,-182.0,878.0,143461.0,143461.0
14756.0,-2370.0,-186.0,894.0,143261.0,143261.0
14757.0,-2376.0,-194.0,874.0,142990.0,142990.0
14758.0,-2372.0,-186.0,870.0,143029.0,143029.0
14759.0,-2380.0,-198.0,878.0,143281.0,143281.0
14760.0,-2371.0,-182.0,882.0,143384.0,143384.0
14761.0,-2373.0,-194.0,876.0,143268.0,143268.0
14762.0,-2376.0,-194.0,872.0,143111.0,143111.0
14763.0,-2364.0,-194.0,858.0,143009.0,143009.0
14764.0,-2360.0,-190.0,878.0,143183.0,143183.0
14765.0,-2386.0,-188.0,870.0,143403.0,143403.0
14766.0,-2376.0,-184.0,886.0,143268.0,143268.0
14767.0,-2368.0,-184.0,866.0,142981.0,142981.0
14768.0,-2362.0,-194.0,872.0,143075.0,143075.0
14769.0,-2374.0,-190.0,866.0,143426.0,143426.0
14770.0,-2376.0,-194.0,874.0,143516.0,143516.0
14771.0,-2371.0,-192.0,884.0,143295.0,143295.0
14772.0,-2361.0,-186.0,862.0,143073.0,143073.0
14773.0,-2364.0,-184.0,876.0,143093.0,143093.0
14774.0,-2371.0,-192.0,874.0,143356.0,143356.0
14775.0,-2361.0,-180.0,876.0,143426.0,143426.0
14776.0,-2371.0,-192.0,874.0,143213.0,143213.0
14777.0,-2362.0,-200.0,874.0,142996.0,142996.0
14778.0,-2369.0,-180.0,874.0,143014.0,143014.0
14779.0,-2369.0,-186.0,864.0,143266.0,143266.0
14780.0,-2369.0,-180.0,884.0,143403.0,143403.0
14781.0,-2369.0,-196.0,886.0,143224.0,143224.0
14782.0,-2378.0,-182.0,880.0,142936.0,142936.0
14783.0,-2373.0,-196.0,888.0,142945.0,142945.0
14784.0,-2374.0,-194.0,860.0,143196.0,143196.0
14785.0,-2367.0,-190.0,878.0,143339.0,143339.0
14786.0,-2372.0,-194.0,884.0,143224.0,143224.0
14787.0,-2374.0,-192.0,880.0,142888.0,142888.0
14788.0,-2359.0,-185.0,880.0,142942.0,142942.0
14789.0,-2365.0,-208.0,896.0,143264.0,143264.0
14790.0,-2360.0,-196.0,880.0,143508.0,143508.0
14791.0,-2376.0,-182.0,890.0,143258.0,143258.0
14792.0,-2364.0,-194.0,890.0,142906.0,142906.0
14793.0,-2369.0,-194.0,902.0,142891.0,142891.0
14794.0,-2370.0,-196.0,882.0,143062.0,143062.0
14795.0,-2373.0,-196.0,878.0,143223.0,143223.0
14796.0,-2374.0,-198.0,886.0,143174.0,143174.0
14797.0,-2370.0,-194.0,878.0,143051.0,143051.0
14798.0,-2367.0,-186.0,884.0,142980.0,142980.0
14799.0,-2378.0,-194.0,882.0,143209.0,143209.0
14800.0,-2361.0,-196.0,882.0,143359.0,143359.0
14801.0,-2365.0,-198.0,882.0,143169.0,143169.0
14802.0,-2373.0,-178.0,876.0,142858.0,142858.0
14803.0,-2355.0,-178.0,884.0,142856.0,142856.0
14804.0,-2361.0,-190.0,868.0,143069.0,143069.0
14805.0,-2365.0,-186.0,884.0,143178.0,143178.0
14806.0,-2364.0,-194.0,880.0,142919.0,142919.0
14807.0,-2360.0,-196.0,890.0,142704.0,142704.0
14808.0,-2368.0,-200.0,878.0,142926.0,142926.0
14809.0,-2359.0,-192.0,876.0,143243.0,143243.0
14810.0,-2365.0,-192.0,884.0,143389.0,143389.0
14811.0,-2368.0,-200.0,894.0,143348.0,143348.0
14812.0,-2355.0,-188.0,872.0,143145.0,143145.0
14813.0,-2372.0,-204.0,882.0,143007.0,143007.0
14814.0,-2376.0,-196.0,878.0,143321.0,143321.0
14815.0,-2368.0,-204.0,882.0,143673.0,143673.0
14816.0,-2364.0,-188.0,872.0,143552.0,143552.0
14817.0,-2361.0,-196.0,882.0,143201.0,143201.0
14818.0,-2370.0,-194.0,896.0,143189.0,143189.0
14819.0,-2376.0,-188.0,886.0,143352.0,143352.0
14820.0,-2360.0,-192.0,894.0,143304.0,143304.0
14821.0,-2362.0,-188.0,896.0,142988.0,142988.0
14822.0,-2366.0,-194.0,884.0,142680.0,142680.0
14823.0,-2367.0,-194.0,890.0,142753.0,142753.0
14824.0,-2368.0,-190.0,876.0,143099.0,143099.0
14825.0,-2375.0,-202.0,880.0,143289.0,143289.0
14826.0,-2366.0,-196.0,876.0,143112.0,143112.0
14827.0,-2365.0,-196.0,888.0,142781.0,142781.0
14828.0,-2374.0,-198.0,894.0,142661.0,142661.0
14829.0,-2376.0,-194.0,888.0,142762.0,142762.0
14830.0,-2374.0,-200.0,882.0,142943.0,142943.0
14831.0,-2373.0,-206.0,892.0,142933.0,142933.0
14832.0,-2375.0,-200.0,874.0,142683.0,142683.0
14833.0,-2372.0,-188.0,888.0,142611.0,142611.0
14834.0,-2362.0,-204.0,874.0,142797.0,142797.0
14835.0,-2367.0,-206.0,880.0,142990.0,142990.0
14836.0,-2371.0,-200.0,876.0,142813.0,142813.0
14837.0,-2364.0,-202.0,872.0,142496.0,142496.0
14838.0,-2362.0,-192.0,890.0,142480.0,142480.0
14839.0,-2366.0,-208.0,888.0,142702.0,142702.0
14840.0,-2359.0,-206.0,874.0,142881.0,142881.0
14841.0,-2365.0,-204.0,896.0,142718.0,142718.0
14842.0,-2355.0,-202.0,888.0,142276.0,142276.0
14843.0,-2362.0,-194.0,894.0,141854.0,141854.0
14844.0,-2352.0,-198.0,903.0,141982.0,141982.0
14845.0,-2364.0,-186.0,884.0,142989.0,142989.0
14846.0,-2370.0,-194.0,907.0,143658.0,143658.0
14847.0,-2357.0,-190.0,888.0,143903.0,143903.0
14848.0,-2360.0,-192.0,902.0,144615.0,144615.0
14849.0,-2350.0,-196.0,894.0,147179.0,147179.0
14850.0,-2357.0,-194.0,886.0,150741.0,150741.0
14851.0,-2366.0,-184.0,894.0,152619.0,152619.0
14852.0,-2359.0,-184.0,880.0,153696.0,153696.0
14853.0,-2364.0,-186.0,882.0,151999.0,151999.0
14854.0,-2357.0,-178.0,890.0,147988.0,147988.0
14855.0,-2353.0,-188.0,884.0,145508.0,145508.0
14856.0,-2362.0,-184.0,882.0,143816.0,143816.0
14857.0,-2369.0,-182.0,886.0,142727.0,142727.0
14858.0,-2356.0,-184.0,884.0,142221.0,142221.0
14859.0,-2369.0,-182.0,896.0,142104.0,142104.0
14860.0,-2364.0,-186.0,894.0,141974.0,141974.0
14861.0,-2371.0,-198.0,892.0,141498.0,141498.0
14862.0,-2387.0,-202.0,888.0,141288.0,141288.0
14863.0,-2392.0,-186.0,890.0,141740.0,141740.0
14864.0,-2387.0,-188.0,878.0,142622.0,142622.0
14865.0,-2376.0,-190.0,886.0,143245.0,143245.0
14866.0,-2382.0,-190.0,882.0,143145.0,143145.0
14867.0,-2385.0,-202.0,892.0,142921.0,142921.0
14868.0,-2363.0,-196.0,892.0,142980.0,142980.0
14869.0,-2364.0,-194.0,884.0,143305.0,143305.0
14870.0,-2354.0,-192.0,898.0,143697.0,143697.0
14871.0,-2342.0,-198.0,896.0,143616.0,143616.0
14872.0,-2365.0,-196.0,884.0,143404.0,143404.0
14873.0,-2364.0,-198.0,886.0,143454.0,143454.0
14874.0,-2361.0,-194.0,888.0,143721.0,143721.0
14875.0,-2374.0,-194.0,892.0,143953.0,143953.0
14876.0,-2364.0,-208.0,884.0,143903.0,143903.0
14877.0,-2359.0,-200.0,896.0,143669.0,143669.0
14878.0,-2360.0,-194.0,904.0,143758.0,143758.0
14879.0,-2358.0,-204.0,888.0,144076.0,144076.0
14880.0,-2354.0,-204.0,913.0,144179.0,144179.0
14881.0,-2345.0,-200.0,906.0,143924.0,143924.0
14882.0,-2354.0,-188.0,894.0,143708.0,143708.0
14883.0,-2355.0,-198.0,902.0,143793.0,143793.0
14884.0,-2364.0,-198.0,886.0,144136.0,144136.0
14885.0,-2371.0,-202.0,890.0,144413.0,144413.0
14886.0,-2381.0,-204.0,888.0,144334.0,144334.0
14887.0,-2372.0,-190.0,886.0,144150.0,144150.0
14888.0,-2362.0,-196.0,882.0,144179.0,144179.0
14889.0,-2366.0,-180.0,852.0,144408.0,144408.0
14890.0,-2362.0,-196.0,872.0,144570.0,144570.0
14891.0,-2361.0,-192.0,864.0,144467.0,144467.0
14892.0,-2364.0,-188.0,864.0,144362.0,144362.0
14893.0,-2354.0,-196.0,892.0,144438.0,144438.0
14894.0,-2355.0,-198.0,878.0,144698.0,144698.0
14895.0,-2354.0,-192.0,890.0,144901.0,144901.0
14896.0,-2355.0,-188.0,898.0,144877.0,144877.0
14897.0,-2359.0,-194.0,918.0,144828.0,144828.0
14898.0,-2371.0,-202.0,907.0,144954.0,144954.0
14899.0,-2371.0,-190.0,894.0,145236.0,145236.0
14900.0,-2372.0,-202.0,894.0,145549.0,145549.0
14901.0,-2360.0,-198.0,890.0,145491.0,145491.0
14902.0,-2376.0,-182.0,886.0,145322.0,145322.0
14903.0,-2383.0,-196.0,906.0,145470.0,145470.0
14904.0,-2364.0,-196.0,894.0,145912.0,145912.0
14905.0,-2369.0,-198.0,900.0,146353.0,146353.0
14906.0,-2366.0,-206.0,900.0,146580.0,146580.0
14907.0,-2372.0,-190.0,890.0,146561.0,146561.0
14908.0,-2370.0,-194.0,888.0,146692.0,146692.0
14909.0,-2367.0,-194.0,882.0,147117.0,147117.0
14910.0,-2369.0,-192.0,880.0,147535.0,147535.0
14911.0,-2361.0,-188.0,888.0,147664.0,147664.0
14912.0,-2361.0,-196.0,894.0,147597.0,147597.0
14913.0,-2366.0,-198.0,896.0,147695.0,147695.0
14914.0,-2363.0,-200.0,898.0,148036.0,148036.0
14915.0,-2359.0,-202.0,898.0,148118.0,148118.0
14916.0,-2359.0,-186.0,892.0,147738.0,147738.0
14917.0,-2359.0,-192.0,880.0,147321.0,147321.0
14918.0,-2357.0,-198.0,898.0,147121.0,147121.0
14919.0,-2358.0,-194.0,882.0,146998.0,146998.0
14920.0,-2359.0,-200.0,870.0,146708.0,146708.0
14921.0,-2364.0,-190.0,886.0,146181.0,146181.0
14922.0,-2369.0,-202.0,890.0,145538.0,145538.0
14923.0,-2365.0,-196.0,890.0,145202.0,145202.0
14924.0,-2361.0,-206.0,890.0,145095.0,145095.0
14925.0,-2357.0,-202.0,898.0,144890.0,144890.0
14926.0,-2365.0,-204.0,892.0,144487.0,144487.0
14927.0,-2359.0,-196.0,904.0,144106.0,144106.0
14928.0,-2361.0,-202.0,896.0,143961.0,143961.0
14929.0,-2376.0,-194.0,882.0,144031.0,144031.0
14930.0,-2372.0,-208.0,904.0,144019.0,144019.0
14931.0,-2370.0,-194.0,894.0,143679.0,143679.0
14932.0,-2360.0,-198.0,890.0,143290.0,143290.0
14933.0,-2360.0,-198.0,878.0,143171.0,143171.0
14934.0,-2366.0,-194.0,884.0,143346.0,143346.0
14935.0,-2367.0,-194.0,896.0,143425.0,143425.0
14936.0,-2357.0,-204.0,890.0,143273.0,143273.0
14937.0,-2364.0,-204.0,892.0,143133.0,143133.0
14938.0,-2359.0,-204.0,886.0,143036.0,143036.0
14939.0,-2359.0,-202.0,890.0,143148.0,143148.0
14940.0,-2364.0,-200.0,898.0,143276.0,143276.0
14941.0,-2364.0,-194.0,892.0,143102.0,143102.0
14942.0,-2354.0,-204.0,888.0,142848.0,142848.0
14943.0,-2376.0,-200.0,884.0,142788.0,142788.0
14944.0,-2369.0,-188.0,890.0,143008.0,143008.0
14945.0,-2369.0,-204.0,890.0,143122.0,143122.0
14946.0,-2365.0,-210.0,888.0,143072.0,143072.0
14947.0,-2377.0,-200.0,894.0,142791.0,142791.0
14948.0,-2364.0,-196.0,888.0,142652.0,142652.0
14949.0,-2362.0,-200.0,894.0,142794.0,142794.0
14950.0,-2360.0,-190.0,892.0,142924.0,142924.0
14951.0,-2356.0,-202.0,894.0,142878.0,142878.0
14952.0,-2353.0,-204.0,902.0,142613.0,142613.0
14953.0,-2357.0,-198.0,898.0,142607.0,142607.0
14954.0,-2370.0,-210.0,905.0,142755.0,142755.0
14955.0,-2381.0,-198.0,900.0,142911.0,142911.0
14956.0,-2371.0,-188.0,882.0,142781.0,142781.0
14957.0,-2385.0,-188.0,882.0,142560.0,142560.0
14958.0,-2386.0,-180.0,884.0,142586.0,142586.0
14959.0,-2369.0,-204.0,874.0,142826.0,142826.0
14960.0,-2361.0,-192.0,886.0,143041.0,143041.0
14961.0,-2354.0,-188.0,880.0,143039.0,143039.0
14962.0,-2348.0,-192.0,880.0,142676.0,142676.0
14963.0,-2367.0,-204.0,886.0,142615.0,142615.0
14964.0,-2360.0,-196.0,898.0,142840.0,142840.0
14965.0,-2364.0,-196.0,894.0,143048.0,143048.0
14966.0,-2363.0,-208.0,894.0,142899.0,142899.0
14967.0,-2374.0,-200.0,886.0,142521.0,142521.0
14968.0,-2369.0,-202.0,888.0,142464.0,142464.0
14969.0,-2372.0,-194.0,886.0,142716.0,142716.0
14970.0,-2372.0,-198.0,898.0,142894.0,142894.0
14971.0,-2371.0,-202.0,888.0,142780.0,142780.0
14972.0,-2369.0,-192.0,909.0,142449.0,142449.0
14973.0,-2375.0,-194.0,896.0,142436.0,142436.0
14974.0,-2365.0,-196.0,894.0,142673.0,142673.0
14975.0,-2369.0,-206.0,898.0,142825.0,142825.0
14976.0,-2356.0,-210.0,886.0,142595.0,142595.0
14977.0,-2373.0,-200.0,888.0,142353.0,142353.0
14978.0,-2367.0,-206.0,882.0,142288.0,142288.0
14979.0,-2357.0,-202.0,894.0,142535.0,142535.0
14980.0,-2364.0,-208.0,898.0,142801.0,142801.0
14981.0,-2359.0,-190.0,876.0,142659.0,142659.0
14982.0,-2370.0,-204.0,894.0,142357.0,142357.0
14983.0,-2362.0,-196.0,898.0,142339.0,142339.0
14984.0,-2372.0,-202.0,872.0,142581.0,142581.0
14985.0,-2365.0,-208.0,894.0,142746.0,142746.0
14986.0,-2362.0,-204.0,905.0,142578.0,142578.0
14987.0,-2365.0,-200.0,896.0,142298.0,142298.0
14988.0,-2383.0,-198.0,880.0,142198.0,142198.0
14989.0,-2374.0,-218.0,896.0,142353.0,142353.0
14990.0,-2372.0,-200.0,884.0,142547.0,142547.0
14991.0,-2359.0,-194.0,880.0,142494.0,142494.0
14992.0,-2353.0,-212.0,880.0,142247.0,142247.0
14993.0,-2372.0,-208.0,882.0,142115.0,142115.0
14994.0,-2362.0,-190.0,890.0,142339.0,142339.0
14995.0,-2372.0,-210.0,886.0,142599.0,142599.0
14996.0,-2375.0,-206.0,880.0,142486.0,142486.0
14997.0,-2374.0,-204.0,884.0,142272.0,142272.0
14998.0,-2371.0,-202.0,886.0,142155.0,142155.0
14999.0,-2376.0,-192.0,886.0,142314.0,142314.0
15000.0,-2376.0,-208.0,884.0,142464.0,142464.0
15001.0,-2373.0,-186.0,884.0,142371.0,142371.0
15002.0,-2378.0,-194.0,880.0,142101.0,142101.0
15003.0,-2345.0,-204.0,878.0,142044.0,142044.0
15004.0,-2374.0,-210.0,886.0,142284.0,142284.0
15005.0,-2374.0,-198.0,888.0,142453.0,142453.0
15006.0,-2354.0,-200.0,882.0,142311.0,142311.0
15007.0,-2352.0,-196.0,878.0,142104.0,142104.0
15008.0,-2365.0,-194.0,896.0,142069.0,142069.0
15009.0,-2366.0,-192.0,880.0,142223.0,142223.0
15010.0,-2372.0,-198.0,894.0,142456.0,142456.0
15011.0,-2365.0,-200.0,880.0,142400.0,142400.0
15012.0,-2360.0,-200.0,886.0,142015.0,142015.0
15013.0,-2360.0,-204.0,884.0,141943.0,141943.0
15014.0,-2371.0,-196.0,888.0,142244.0,142244.0
15015.0,-2368.0,-210.0,886.0,142385.0,142385.0
15016.0,-2373.0,-196.0,898.0,142289.0,142289.0
15017.0,-2380.0,-198.0,882.0,142008.0,142008.0
15018.0,-2380.0,-200.0,880.0,141943.0,141943.0
15019.0,-2372.0,-200.0,890.0,142206.0,142206.0
15020.0,-2374.0,-196.0,894.0,142413.0,142413.0
15021.0,-2374.0,-200.0,890.0,142319.0,142319.0
15022.0,-2383.0,-196.0,870.0,142104.0,142104.0
15023.0,-2361.0,-208.0,888.0,141980.0,141980.0
15024.0,-2378.0,-202.0,878.0,142090.0,142090.0
15025.0,-2369.0,-188.0,886.0,142244.0,142244.0
15026.0,-2373.0,-200.0,902.0,142174.0,142174.0
15027.0,-2385.0,-200.0,882.0,141882.0,141882.0
15028.0,-2381.0,-210.0,882.0,141911.0,141911.0
15029.0,-2365.0,-200.0,878.0,142201.0,142201.0
15030.0,-2369.0,-206.0,890.0,142431.0,142431.0
15031.0,-2367.0,-206.0,862.0,142263.0,142263.0
15032.0,-2376.0,-212.0,880.0,141996.0,141996.0
15033.0,-2371.0,-200.0,882.0,141967.0,141967.0
15034.0,-2364.0,-210.0,888.0,142059.0,142059.0
15035.0,-2369.0,-202.0,878.0,142187.0,142187.0
15036.0,-2376.0,-202.0,880.0,142158.0,142158.0
15037.0,-2369.0,-196.0,878.0,141882.0,141882.0
15038.0,-2378.0,-206.0,884.0,141706.0,141706.0
15039.0,-2382.0,-210.0,884.0,141940.0,141940.0
15040.0,-2379.0,-204.0,880.0,142248.0,142248.0
15041.0,-2381.0,-202.0,888.0,142244.0,142244.0
15042.0,-2366.0,-208.0,882.0,142029.0,142029.0
15043.0,-2374.0,-206.0,872.0,141983.0,141983.0
15044.0,-2376.0,-208.0,892.0,142383.0,142383.0
15045.0,-2363.0,-200.0,880.0,142550.0,142550.0
15046.0,-2371.0,-204.0,888.0,142218.0,142218.0
15047.0,-2362.0,-206.0,886.0,142143.0,142143.0
15048.0,-2362.0,-192.0,886.0,142402.0,142402.0
15049.0,-2372.0,-188.0,886.0,142624.0,142624.0
15050.0,-2364.0,-198.0,876.0,142883.0,142883.0
15051.0,-2364.0,-208.0,878.0,142756.0,142756.0
15052.0,-2372.0,-196.0,896.0,142418.0,142418.0
15053.0,-2372.0,-196.0,894.0,142193.0,142193.0
15054.0,-2366.0,-212.0,884.0,142121.0,142121.0
15055.0,-2352.0,-204.0,880.0,142282.0,142282.0
15056.0,-2378.0,-204.0,878.0,142241.0,142241.0
15057.0,-2383.0,-194.0,878.0,141976.0,141976.0
15058.0,-2370.0,-200.0,886.0,141924.0,141924.0
15059.0,-2371.0,-210.0,874.0,142238.0,142238.0
15060.0,-2374.0,-198.0,876.0,142472.0,142472.0
15061.0,-2378.0,-204.0,878.0,142301.0,142301.0
15062.0,-2379.0,-204.0,876.0,141871.0,141871.0
15063.0,-2370.0,-214.0,878.0,141688.0,141688.0
15064.0,-2378.0,-196.0,880.0,141951.0,141951.0
15065.0,-2376.0,-214.0,870.0,142287.0,142287.0
15066.0,-2371.0,-206.0,892.0,142178.0,142178.0
15067.0,-2378.0,-206.0,882.0,141886.0,141886.0
15068.0,-2387.0,-206.0,864.0,141906.0,141906.0
15069.0,-2374.0,-202.0,876.0,142184.0,142184.0
15070.0,-2382.0,-208.0,880.0,142484.0,142484.0
15071.0,-2373.0,-208.0,870.0,142441.0,142441.0
15072.0,-2352.0,-210.0,874.0,142160.0,142160.0
15073.0,-2374.0,-204.0,882.0,142069.0,142069.0
15074.0,-2367.0,-202.0,880.0,142248.0,142248.0
15075.0,-2370.0,-202.0,888.0,142370.0,142370.0
15076.0,-2358.0,-190.0,894.0,141966.0,141966.0
15077.0,-2359.0,-198.0,880.0,141583.0,141583.0
15078.0,-2361.0,-212.0,884.0,142033.0,142033.0
15079.0,-2359.0,-212.0,882.0,143059.0,143059.0
15080.0,-2372.0,-194.0,870.0,143856.0,143856.0
15081.0,-2371.0,-202.0,888.0,144291.0,144291.0
15082.0,-2364.0,-204.0,872.0,145833.0,145833.0
15083.0,-2363.0,-214.0,892.0,149027.0,149027.0
15084.0,-2376.0,-200.0,874.0,151498.0,151498.0
15085.0,-2370.0,-202.0,884.0,153293.0,153293.0
15086.0,-2369.0,-198.0,878.0,152788.0,152788.0
15087.0,-2367.0,-196.0,864.0,148324.0,148324.0
15088.0,-2362.0,-196.0,880.0,145288.0,145288.0
15089.0,-2383.0,-198.0,882.0,143763.0,143763.0
15090.0,-2376.0,-196.0,878.0,142967.0,142967.0
15091.0,-2376.0,-198.0,880.0,142162.0,142162.0
15092.0,-2371.0,-200.0,874.0,141388.0,141388.0
15093.0,-2373.0,-190.0,880.0,140930.0,140930.0
15094.0,-2383.0,-202.0,884.0,140752.0,140752.0
15095.0,-2380.0,-204.0,878.0,141157.0,141157.0
15096.0,-2388.0,-196.0,880.0,141609.0,141609.0
15097.0,-2391.0,-200.0,880.0,141979.0,141979.0
15098.0,-2390.0,-204.0,876.0,142391.0,142391.0
15099.0,-2388.0,-210.0,878.0,142748.0,142748.0
15100.0,-2376.0,-214.0,876.0,142923.0,142923.0
15101.0,-2377.0,-204.0,876.0,142856.0,142856.0
15102.0,-2364.0,-210.0,880.0,142674.0,142674.0
15103.0,-2365.0,-206.0,886.0,142668.0,142668.0
15104.0,-2367.0,-198.0,868.0,143004.0,143004.0
15105.0,-2383.0,-202.0,874.0,143261.0,143261.0
15106.0,-2373.0,-208.0,876.0,143218.0,143218.0
15107.0,-2375.0,-200.0,864.0,142996.0,142996.0
15108.0,-2385.0,-198.0,880.0,142966.0,142966.0
15109.0,-2375.0,-190.0,872.0,143205.0,143205.0
15110.0,-2366.0,-196.0,868.0,143533.0,143533.0
15111.0,-2354.0,-204.0,870.0,143512.0,143512.0
15112.0,-2352.0,-204.0,886.0,143293.0,143293.0
15113.0,-2350.0,-204.0,900.0,143263.0,143263.0
15114.0,-2354.0,-208.0,896.0,143499.0,143499.0
15115.0,-2361.0,-208.0,884.0,143788.0,143788.0
15116.0,-2365.0,-212.0,886.0,143744.0,143744.0
15117.0,-2364.0,-212.0,894.0,143534.0,143534.0
15118.0,-2383.0,-200.0,892.0,143571.0,143571.0
15119.0,-2376.0,-204.0,894.0,143846.0,143846.0
15120.0,-2391.0,-208.0,876.0,144144.0,144144.0
15121.0,-2384.0,-198.0,860.0,144076.0,144076.0
15122.0,-2387.0,-210.0,874.0,143858.0,143858.0
15123.0,-2386.0,-210.0,858.0,143813.0,143813.0
15124.0,-2385.0,-206.0,866.0,144115.0,144115.0
15125.0,-2377.0,-210.0,866.0,144474.0,144474.0
15126.0,-2367.0,-202.0,862.0,144545.0,144545.0
15127.0,-2365.0,-196.0,860.0,144336.0,144336.0
15128.0,-2362.0,-210.0,870.0,144164.0,144164.0
15129.0,-2366.0,-212.0,880.0,144358.0,144358.0
15130.0,-2372.0,-210.0,880.0,144538.0,144538.0
15131.0,-2367.0,-216.0,890.0,144542.0,144542.0
15132.0,-2381.0,-206.0,886.0,144419.0,144419.0
15133.0,-2395.0,-202.0,888.0,144384.0,144384.0
15134.0,-2380.0,-204.0,888.0,144843.0,144843.0
15135.0,-2380.0,-198.0,880.0,145410.0,145410.0
15136.0,-2383.0,-208.0,882.0,145446.0,145446.0
15137.0,-2374.0,-206.0,874.0,145288.0,145288.0
